source,target,prior_C,W,beta,n_pairwise,p_corr,q_fdr,data_supported
PREB,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
PREB,SEC31A,0.4,0.0,0.0,123,0.09218264195817391,0.20933141611335326,0
PSEN1,ABCA7,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,ADAM10,0.6,0.0,0.0,0,1.0,1.0,0
PSEN1,ADAM17,0.2,0.0,0.0,0,1.0,1.0,0
PLG,IDE,0.2,0.0,0.0,0,1.0,1.0,0
PLG,LRP1,0.4,0.0,0.0,0,1.0,1.0,0
PLG,VDAC1,0.2,0.0,0.0,0,1.0,1.0,0
PLG,VLDLR,0.2,0.0,0.0,0,1.0,1.0,0
PREB,COPE,0.2,0.0,0.0,123,0.09038976058687123,0.20597527325370657,0
PREB,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
PREB,RAB1A,0.2,0.0,0.0,123,0.0023533328833693513,0.007852447478181406,0
PREB,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
PLCG2,ITPR1,0.8,0.0,0.0,0,1.0,1.0,0
PLCG2,ITPR2,0.8,0.0,0.0,0,1.0,1.0,0
PLCG2,SYK,0.6,0.0,0.0,0,1.0,1.0,0
PLG,APOE,0.2,0.0,0.0,0,1.0,1.0,0
PLG,APP,0.6,0.0,0.0,0,1.0,1.0,0
PLG,CLU,0.2,0.0,0.0,0,1.0,1.0,0
PLG,HSPA5,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,APBA1,0.6,0.0,0.0,0,1.0,1.0,0
BACE1,EIF2S1,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,GGA1,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,GGA2,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,GGA3,0.6,0.0,0.0,0,1.0,1.0,0
BACE1,HSPA5,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,IDE,0.2,0.0,0.0,0,1.0,1.0,0
ARF6,SYK,0.2,0.0,0.0,0,1.0,1.0,0
ARF6,VPS26A,0.2,0.0,0.0,190,2.941349198044849e-08,2.1373804172459237e-07,0
RAB1B,SEC24C,0.6,0.0,0.0,190,0.0003440828021937037,0.0014242414723714064,0
RAB1B,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
RTN3,BACE1,1.0,0.0,0.0,0,1.0,1.0,0
RTN3,COPB2,0.4,0.0,0.0,190,4.471977386401757e-12,5.1310056328188576e-11,0
RTN3,COPG2,0.4,0.0,0.0,91,0.4218570903527148,0.806709172779753,0
PSEN1,LRP1,0.6,0.0,0.0,0,1.0,1.0,0
ARF6,COPB1,0.4,0.0,0.0,190,2.1889117634604824e-19,7.157741466515778e-18,0
ARF6,COPB2,0.4,0.0,0.0,190,1.1478350702280222e-05,6.1031230563343624e-05,0
ARF6,GGA2,0.4,0.0,0.0,0,1.0,1.0,0
ARF6,RAB1B,0.4,0.0,0.0,190,2.3482838118746966e-12,2.8440326166037995e-11,0
TMED2,SEC24D,0.4,0.0,0.0,0,1.0,1.0,0
ARF6,SIGMAR1,0.2,0.0,0.0,0,1.0,1.0,0
APP,SORL1,0.6,0.0,0.0,170,0.00025370750313107824,0.0010810822285240113,0
APP,SYK,0.2,0.0,0.0,0,1.0,1.0,0
APP,TMED10,0.8,0.0,0.0,190,5.167329678133384e-11,5.120353953786717e-10,0
APP,TMED2,0.4,0.0,0.0,190,0.41061164162977026,0.7921534325246895,0
APP,VDAC1,0.2,0.0,0.0,190,2.0907326555199978e-10,1.925829798183209e-09,0
APP,VLDLR,0.4,0.0,0.0,0,1.0,1.0,0
ARF6,AP2B1,0.6,0.0,0.0,190,0.5687060298886724,1.0,0
ARF6,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
PSEN1,MFN2,0.4,0.0,0.0,0,1.0,1.0,0
PSEN1,NCSTN,1.0,0.0,0.0,0,1.0,1.0,0
PSEN1,PICALM,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,SEC13,0.2,0.0,0.0,0,1.0,1.0,0
RAB1A,VPS35,0.2,0.0,0.0,190,0.3210636634475153,0.6362898057414395,0
RAB1B,COPB1,0.6,0.0,0.0,190,1.1261026690416123e-24,6.444192039378403e-23,0
RAB1B,COPB2,0.6,0.0,0.0,190,0.9032944417706006,1.0,0
RAB1B,COPE,0.6,0.0,0.0,190,1.4111827361253464e-10,1.318447870608538e-09,0
RAB1B,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
RAB1B,PREB,0.2,0.0,0.0,123,0.6738969525415381,1.0,0
RAB1B,RAB1A,0.4,0.0,0.0,190,0.12378041757209382,0.27256698010824704,0
RAB1B,RTN4,0.4,0.0,0.0,190,1.3235495049323615e-06,7.869103420234221e-06,0
BACE1,SNX6,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,ECE1,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,SORT1,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,TMED10,0.2,0.0,0.0,0,1.0,1.0,0
RAB1A,SEC24A,0.6,0.0,0.0,0,1.0,1.0,0
RAB1A,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
RAB1A,TMED10,0.6,0.0,0.0,190,1.5232564802452935e-14,2.6216045738958475e-13,0
BACE1,LRP1,0.6,0.0,0.0,0,1.0,1.0,0
BACE1,MAPK14,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,NCSTN,0.6,0.0,0.0,0,1.0,1.0,0
BACE1,PICALM,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,PSEN1,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,RTN3,0.6,0.0,0.0,0,1.0,1.0,0
BACE1,RTN4,0.4,0.0,0.0,0,1.0,1.0,0
BACE1,SNX4,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,CLU,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,SORL1,0.4,0.0,0.0,0,1.0,1.0,0
MAPK14,ADAM17,0.6,0.0,0.0,0,1.0,1.0,0
MAPK14,APOE,0.2,0.0,0.0,0,1.0,1.0,0
MAPK14,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
MAPK14,HSPA5,0.2,0.0,0.0,0,1.0,1.0,0
MAPK14,MAP2K3,1.0,0.0,0.0,0,1.0,1.0,0
LRP1,PLG,0.4,0.0,0.0,0,1.0,1.0,0
LRP1,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
LRP1,RTN3,0.2,0.0,0.0,190,3.299048861665774e-19,1.0274180740616269e-17,0
LRP1,RTN4,0.2,0.0,0.0,190,1.852775616836054e-11,1.9864184482143923e-10,0
LRP1,SORT1,0.2,0.0,0.0,190,0.01079529670774338,0.031239486933027305,0
LRP1,SREBF2,0.2,0.0,0.0,0,1.0,1.0,0
LRP1,VLDLR,0.2,0.0,0.0,0,1.0,1.0,0
MAP2K3,HSPA5,0.2,0.0,0.0,0,1.0,1.0,0
PSEN1,APBA2,0.4,0.0,0.0,0,1.0,1.0,0
LRP1,ADAM17,0.2,0.0,0.0,0,1.0,1.0,0
LRP1,APOE,0.6,0.0,0.0,190,0.02760251642581411,0.07163510215270805,0
LRP1,APP,0.8,0.0,0.0,190,4.754341694379887e-10,4.201810092060063e-09,0
LRP1,BACE1,0.2,0.0,0.0,0,1.0,1.0,0
LRP1,GGA2,0.4,0.0,0.0,0,1.0,1.0,0
LRP1,HSPA5,0.6,0.0,0.0,190,0.0010094963089149881,0.003794313712818404,0
LRP1,PICALM,0.2,0.0,0.0,190,0.06246201896557044,0.1501844132480995,0
NCSTN,TMED2,0.6,0.0,0.0,0,1.0,1.0,0
NCSTN,TMED9,0.4,0.0,0.0,0,1.0,1.0,0
OSBP,SEC24D,0.4,0.0,0.0,0,1.0,1.0,0
OSBP,SREBF2,0.6,0.0,0.0,0,1.0,1.0,0
PICALM,ABCA7,0.4,0.0,0.0,0,1.0,1.0,0
PICALM,AP4B1,0.6,0.0,0.0,0,1.0,1.0,0
LRP1,ADAM10,0.2,0.0,0.0,189,1.2602947352553823e-13,1.7705835405956925e-12,0
ITPR1,PSEN1,0.6,0.0,0.0,0,1.0,1.0,0
ITPR1,SIGMAR1,0.6,0.0,0.0,0,1.0,1.0,0
COPA,RAB1A,0.6,0.0,0.0,190,3.2475774829562393e-09,2.6885008529789623e-08,0
COPA,RAB1B,0.6,0.0,0.0,190,9.125847810166493e-25,6.444192039378403e-23,0
COPA,RTN3,0.4,0.0,0.0,190,7.008683892440806e-29,6.548113236651838e-27,0
COPA,SEC13,0.2,0.0,0.0,190,0.0001106239390614391,0.0004989521113529736,0
COPA,SEC23A,0.4,0.0,0.0,190,0.1183553134714893,0.2623877118995051,0
COPA,SEC24A,0.2,0.0,0.0,0,1.0,1.0,0
COPA,SEC24B,0.2,0.0,0.0,164,1.6408061173115836e-33,5.365436003608878e-31,0
COPA,SEC24C,0.4,0.0,0.0,190,0.001182425278192756,0.004344416471562148,0
COPA,COPB1,1.0,0.0,0.0,190,8.16360327708479e-31,1.0677993086426905e-28,0
COPA,COPB2,1.0,0.0,0.0,190,4.96606277051863e-07,3.0931476684944608e-06,0
COPA,COPE,1.0,0.0,0.0,190,3.2928173465225183e-14,5.127387011013636e-13,0
MAP2K3,MAPKAPK2,1.0,0.0,0.0,0,1.0,1.0,0
COPA,COPZ1,1.0,0.0,0.0,150,2.320314443729234e-30,2.5291427436648652e-28,0
COPA,GORASP1,0.6,0.0,0.0,0,1.0,1.0,0
COPA,HSPA5,0.4,0.0,0.0,190,2.784361135663132e-07,1.8209721827236883e-06,0
COPA,PREB,0.2,0.0,0.0,123,0.011074659708197212,0.03190672885092941,0
MAPK14,MAPKAPK2,1.0,0.0,0.0,0,1.0,1.0,0
MAPKAPK2,MAP2K3,1.0,0.0,0.0,0,1.0,1.0,0
MAPKAPK2,MAPK14,1.0,0.0,0.0,0,1.0,1.0,0
MFN2,APP,0.2,0.0,0.0,190,0.5242707135229088,0.9631265355168043,0
MFN2,HSPA5,0.2,0.0,0.0,190,8.090350750673305e-10,7.054785854587122e-09,0
MFN2,ITPR1,0.6,0.0,0.0,190,0.00010511748389112635,0.00048074709415941704,0
MFN2,ITPR2,0.4,0.0,0.0,125,0.0002277643922256831,0.0009864762418251441,0
MFN2,PSEN1,0.4,0.0,0.0,0,1.0,1.0,0
MAP2K3,HSPA9,0.2,0.0,0.0,0,1.0,1.0,0
MAP2K3,MAPK14,1.0,0.0,0.0,0,1.0,1.0,0
COPA,COPG1,1.0,0.0,0.0,190,1.1061572079562069e-24,6.444192039378403e-23,0
PICALM,NCSTN,0.2,0.0,0.0,0,1.0,1.0,0
PICALM,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
PICALM,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
PLCG2,ABCA7,0.2,0.0,0.0,0,1.0,1.0,0
CLU,BIN1,0.8,0.0,0.0,190,0.02142748689157093,0.05627942340195738,0
CLU,HSPA5,0.6,0.0,0.0,190,0.0016829058324001206,0.00585436390632808,0
CLU,LRP1,0.4,0.0,0.0,190,0.006089141157956561,0.018184010581294936,0
CLU,PICALM,0.4,0.0,0.0,190,0.03602833224850301,0.09132763290899601,0
PICALM,AP4E1,0.6,0.0,0.0,0,1.0,1.0,0
PICALM,AP4M1,0.2,0.0,0.0,0,1.0,1.0,0
PICALM,APOE,0.4,0.0,0.0,190,4.662733090297629e-05,0.0002209730029749746,0
PICALM,APP,0.8,0.0,0.0,190,1.9627995307397935e-05,9.724779493210796e-05,0
BIN1,SYK,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,VPS26A,0.2,0.0,0.0,0,1.0,1.0,0
BIN1,VPS26A,0.2,0.0,0.0,190,0.12544792234747398,0.2753118832726442,0
BIN1,VPS29,0.2,0.0,0.0,190,0.7225568355412316,1.0,0
BIN1,VPS35,0.2,0.0,0.0,190,0.01856491611164616,0.0498322489475627,0
CLU,ABCA7,0.4,0.0,0.0,0,1.0,1.0,0
CLU,BACE1,0.2,0.0,0.0,0,1.0,1.0,0
BACE1,VPS35,0.4,0.0,0.0,0,1.0,1.0,0
BIN1,ABCA7,0.4,0.0,0.0,0,1.0,1.0,0
BIN1,AP2A1,0.4,0.0,0.0,190,0.015300462265494955,0.04190612031710411,0
BIN1,ARF6,0.2,0.0,0.0,190,0.0024939625891998965,0.008237634006751173,0
BIN1,BACE1,0.8,0.0,0.0,0,1.0,1.0,0
BIN1,PSEN1,0.2,0.0,0.0,0,1.0,1.0,0
BIN1,SNX4,0.4,0.0,0.0,190,0.003974755339986034,0.012497548040148394,0
BIN1,SNX6,0.2,0.0,0.0,190,1.9170825629183045e-08,1.4411172369523807e-07,0
BIN1,VLDLR,0.6,0.0,0.0,0,1.0,1.0,0
BACE1,VPS29,0.2,0.0,0.0,0,1.0,1.0,0
NCSTN,APOE,0.2,0.0,0.0,0,1.0,1.0,0
NCSTN,APP,0.8,0.0,0.0,0,1.0,1.0,0
NCSTN,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
NCSTN,IDE,0.2,0.0,0.0,0,1.0,1.0,0
NCSTN,PICALM,0.2,0.0,0.0,0,1.0,1.0,0
NCSTN,PSEN1,1.0,0.0,0.0,0,1.0,1.0,0
NCSTN,SORL1,0.2,0.0,0.0,0,1.0,1.0,0
NCSTN,TMED10,0.8,0.0,0.0,0,1.0,1.0,0
MIA3,SEC13,0.2,0.0,0.0,170,3.539359987648687e-05,0.00017274189790464486,0
MIA3,SEC23A,0.8,0.0,0.0,170,0.055303621313780554,0.1349573445493003,0
MIA3,SEC24A,0.4,0.0,0.0,0,1.0,1.0,0
MIA3,SEC24B,0.4,0.0,0.0,148,2.3505174338878243e-17,5.490137149152275e-16,0
PICALM,HSPA5,0.4,0.0,0.0,190,0.31908533984409765,0.6342912226688141,0
MIA3,SEC24D,0.6,0.0,0.0,0,1.0,1.0,0
NCSTN,ADAM10,0.4,0.0,0.0,0,1.0,1.0,0
NCSTN,ADAM17,0.2,0.0,0.0,0,1.0,1.0,0
MFN2,SIGMAR1,0.2,0.0,0.0,0,1.0,1.0,0
MFN2,TMED10,0.4,0.0,0.0,190,1.1279585534553078e-10,1.0691085419706831e-09,0
MFN2,VDAC1,0.6,0.0,0.0,190,0.07536677344595127,0.17416915135566124,0
MIA3,COPB1,0.2,0.0,0.0,170,6.157703272158581e-16,1.2203448303005188e-14,0
MIA3,GORASP1,0.2,0.0,0.0,0,1.0,1.0,0
MIA3,HSPA5,0.4,0.0,0.0,170,1.1322843218875723e-08,8.711928782523204e-08,0
MIA3,PREB,0.6,0.0,0.0,112,0.01492353579530592,0.04118140257438849,0
MIA3,SAR1B,0.2,0.0,0.0,158,4.380452421444216e-14,6.662362520057017e-13,0
PICALM,BACE1,0.6,0.0,0.0,0,1.0,1.0,0
PICALM,BIN1,0.4,0.0,0.0,190,0.0007936511219286742,0.0030177199636125173,0
PICALM,GGA2,0.4,0.0,0.0,0,1.0,1.0,0
MIA3,SEC24C,0.6,0.0,0.0,170,0.12141285258166386,0.26825677563651407,0
